Client Username,Client IP Address,Client MAC Address,Association Time,Vendor,AP Name,Radio Type,Device Name,Map Location,SSID,Profile,VLAN ID,Protocol,Session Duration,Policy Type,Avg. Session Throughput(Kbps)
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 09:37:23 PST 2018,"Apple, Inc.",CVB-3-334,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11ac,1 hrs 23 min 3 sec,NOTAVAILABLE,162.2
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 11:00:26 PST 2018,"Apple, Inc.",CVB-3-334,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11n(2.4GHz),10 min 24 sec,NOTAVAILABLE,"1,078.3"
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 11:10:51 PST 2018,"Apple, Inc.",CVB-3-334,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11ac,15 min 34 sec,NOTAVAILABLE,331.9
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 11:26:25 PST 2018,"Apple, Inc.",CVB-3-334,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11n(2.4GHz),10 min 23 sec,NOTAVAILABLE,508.8
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 11:36:48 PST 2018,"Apple, Inc.",CVB-3-334,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11ac,10 min 22 sec,NOTAVAILABLE,295.1
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 11:47:11 PST 2018,"Apple, Inc.",CVB-3-334,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11n(2.4GHz),5 min 11 sec,NOTAVAILABLE,<0.1
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 11:52:23 PST 2018,"Apple, Inc.",CVB-3-334,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11ac,32 min 5 sec,NOTAVAILABLE,15.5
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 12:24:29 PST 2018,"Apple, Inc.",CVB-3-334,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11n(2.4GHz),10 min 30 sec,NOTAVAILABLE,0.4
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 12:40:11 PST 2018,"Apple, Inc.",CVB-3-334,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11n(2.4GHz),5 min 5 sec,NOTAVAILABLE,0.1
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 12:45:17 PST 2018,"Apple, Inc.",CVB-3-334,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11ac,20 min 39 sec,NOTAVAILABLE,234.6
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 13:05:57 PST 2018,"Apple, Inc.",CVB-3-334,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11n(2.4GHz),36 min 59 sec,NOTAVAILABLE,93.4
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 13:42:56 PST 2018,"Apple, Inc.",CVB-3-334,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 3,SJSU_Guest,guest,122,802.11ac,46 min 33 sec,NOTAVAILABLE,193.0
9d28466868e399db6fdda321bb5104,10.252.254.109,dd802980d0a8501a8bdb4a8d0cacf2,Sat Feb 24 16:18:38 PST 2018,"Apple, Inc.",SJS-OD-CV2-2,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,SJSU Outdoor > SJSU OUTDOOR,SJSU_Guest,guest,122,802.11n(5GHz),20 sec,NOTAVAILABLE,<0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 17:50:11 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),4 min 58 sec,WPA2,63.9
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 16:49:47 PST 2018,"Apple, Inc.",DC-2-200-3,802.11b/g/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > Dining Commons > main floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 27 sec,WPA2,<0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 17:16:05 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),10 min 40 sec,WPA2,8.6
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 17:26:45 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),17 min 39 sec,WPA2,64.8
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 17:55:10 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),15 min 40 sec,WPA2,<0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 18:10:51 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),10 min 46 sec,WPA2,0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 18:32:06 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),26 min 3 sec,WPA2,0.5
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 18:58:10 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),1 hrs 18 min 6 sec,WPA2,74.8
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 20:26:44 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 9 sec,WPA2,0.5
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 20:31:54 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 5 sec,WPA2,<0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 20:42:12 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 5 sec,WPA2,1.9
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 20:52:25 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),1 hrs 2 min 32 sec,WPA2,600.8
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 22:00:11 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 13 sec,WPA2,0.3
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 22:10:39 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 31 sec,WPA2,951.9
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 23:34:45 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 13 sec,WPA2,"1,469.2"
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 22:21:11 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),31 min 58 sec,WPA2,55.8
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 23:13:55 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),20 min 49 sec,WPA2,679.7
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Fri Feb 23 23:39:59 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),7 hrs 59 min 5 sec,WPA2,26.4
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 07:39:04 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),15 min 19 sec,WPA2,254.2
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 07:54:23 PST 2018,"Apple, Inc.",DC-2-200-6,802.11b/g/n,SJS-0CC-112-552-WLC-01,SJSUWIFI > Dining Commons > main floor,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 10 sec,WPA2,<0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 08:09:48 PST 2018,"Apple, Inc.",WSH-329-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 14 sec,WPA2,<0.1
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 08:15:05 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 14 sec,WPA2,629.2
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 08:25:20 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 9 sec,WPA2,"1,066.9"
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 08:30:29 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),46 min 12 sec,WPA2,674.0
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 09:16:42 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11a/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(5GHz),5 min 10 sec,WPA2,194.9
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 09:21:53 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),1 hrs 7 min 25 sec,WPA2,38.8
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 10:29:18 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),1 hrs 55 min 10 sec,WPA2,118.7
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 12:29:43 PST 2018,"Apple, Inc.",JWH-2-200-1,802.11b/g/n,SJS-0CC-112-552-WLC-01,Campus Housing > JWH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 13 sec,WPA2,<0.1
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 11:36:48 PST 2018,"Apple, Inc.",WSH-332-1815,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 22 sec,WPA2,"1,144.8"
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 12:34:59 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),1 hrs 7 min 56 sec,WPA2,167.9
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 13:42:56 PST 2018,"Apple, Inc.",CVA-3-302A-4-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),15 min 32 sec,WPA2,511.6
45d8ba2d4a97926e217007721a8e08,10.250.59.164,1fdb488a8f6d9ae3d9e7dd34cf6789,Sat Feb 24 13:58:29 PST 2018,"Apple, Inc.",CVA-3-302B-1-X,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVA > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),31 min 4 sec,WPA2,82.6
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 11:47:11 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),20 min 56 sec,WPA2,93.8
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 12:19:00 PST 2018,"Apple, Inc.",WSH-332-1815,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 28 sec,WPA2,96.3
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 12:24:29 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 14 sec,WPA2,295.6
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 12:29:43 PST 2018,"Apple, Inc.",WSH-328-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 15 sec,WPA2,120.0
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 12:34:59 PST 2018,"Apple, Inc.",WSH-332-1815,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),15 min 30 sec,WPA2,"2,077.4"
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 12:50:29 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),42 min 8 sec,WPA2,307.6
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 13:58:29 PST 2018,"Apple, Inc.",WSH-332-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 1 sec,WPA2,<0.1
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 14:40:00 PST 2018,"Apple, Inc.",WSH-332-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 11 sec,WPA2,72.4
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 14:08:43 PST 2018,"Apple, Inc.",WSH-332-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,10 min 28 sec,WPA2,<0.1
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 14:24:22 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 25 sec,WPA2,98.4
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 14:34:47 PST 2018,"Apple, Inc.",WSH-332-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 12 sec,WPA2,<0.1
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 14:55:58 PST 2018,"Apple, Inc.",WSH-332-1815,802.11a/n/ac,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11ac,5 min 14 sec,WPA2,<0.1
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 15:06:30 PST 2018,"Apple, Inc.",WSH-332-1815,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 3,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 5 sec,WPA2,<0.1
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 15:22:02 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),25 min 40 sec,WPA2,2.9
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 15:58:00 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),10 min 18 sec,WPA2,34.0
4176a04a27cdd20e2b99b51312abb4,10.250.84.182,20fbd200b3c9552fd819e8b977b780,Sat Feb 24 16:08:18 PST 2018,"Apple, Inc.",WSH-2-230-1,802.11b/g/n,SJS-0CC-112-354-WLC,Campus Housing > WSH > Floor 2,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),6 min 48 sec,WPA2,488.2
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 18:42:38 PST 2018,"Apple, Inc.",CVB-4-460,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11ac,5 min 13 sec,WPA2,6.0
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 18:47:52 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 11 sec,WPA2,<0.1
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 19:34:45 PST 2018,"Apple, Inc.",CVB-5-559,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 5,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 8 sec,WPA2,<0.1
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 18:58:10 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),21 min 1 sec,WPA2,0.2
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 19:19:12 PST 2018,"Apple, Inc.",CVB-4-460,802.11a/n/ac,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11ac,10 min 22 sec,WPA2,1.0
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 19:29:35 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 10 sec,WPA2,91.6
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:05:46 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 14 sec,WPA2,<0.1
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:11:01 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 12 sec,WPA2,<0.1
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:37:00 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 12 sec,WPA2,0.5
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:42:12 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 5 sec,WPA2,2.3
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:47:18 PST 2018,"Apple, Inc.",CVB-4-460,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 6 sec,WPA2,1.7
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:52:25 PST 2018,"Apple, Inc.",CVB-4-459,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 20 sec,WPA2,1.4
906e4a5a4f99b1e1546c353bd30c4d,10.250.26.123,41611d534f08bf323bd75dcf0b4d94,Fri Feb 23 20:57:45 PST 2018,"Apple, Inc.",CVB-4-460,802.11b/g/n,SJS-0CC-112-C6K-WiSM-4b,Campus Housing > CVB > Floor 4,SJSU_premier,SJSU_premier,120,802.11n(2.4GHz),5 min 8 sec,WPA2,0.7
